,id,claim,text_embedding,label
85,85,Ο πρώην οικοδεσπότης του Fox News Tucker Carlson θα δημιουργούσε μια νέα αυτοκρατορία μέσων ενημέρωσης σε συνεργασία με τον ιδιοκτήτη X Elon Musk.,"[ 0.00193519  0.00036244  0.01135488 ...  0.02658672  0.01226827
 -0.00776048]",4.0
86,86,Ένα άρθρο του Νοεμβρίου 2023 ισχυρίστηκε με ακρίβεια ότι το NCAA θα μεταφέρει βραβεία που κέρδισε ο κολυμβητής Lia Thomas στον Riley Gaines.,"[-0.00595917  0.00292309  0.00657736 ... -0.01853227  0.01069527
 -0.01772131]",4.0
87,87,"Τον Νοέμβριο του 2023, η Disney+ έχασε 23 εκατομμύρια συνδρομητές ""μια νύχτα"" μετά από ""προσπαθώντας να ακυρώσει"" τον ιδιοκτήτη X Elon Musk.","[-0.0092921  -0.0243308   0.00828381 ...  0.01387884  0.0123697
 -0.00449448]",4.0
88,88,"Ο Lee Greenwood έκανε μια δημόσια δήλωση που ενθαρρύνει τον Garth Brooks να αποσυρθεί, λέγοντας ότι «είναι απλώς ενοχλητικός σε αυτό το σημείο».","[-0.01543849 -0.0067296   0.01100104 ... -0.0142126  -0.00323231
 -0.02318966]",4.0
89,89,"Ο πρώην υπουργός Εξωτερικών των ΗΠΑ Henry Kissinger περιέγραψε κάποτε τον Πρόεδρο Donald Trump ως ""τον αληθινό ηγέτη"".","[-0.00464429 -0.01513272  0.01270136 ... -0.0037262   0.0005469
 -0.01048527]",0.0
90,90,"Μια εικόνα που μοιράστηκε το Νοέμβριο του 2023 έδειξε μια επίσημη αφίσα ταινιών για την ταινία ""Wicked"".","[-0.01669826 -0.02994172 -0.00211127 ...  0.00628264 -0.0072743
 -0.04486139]",0.0
91,91,"Στις 6 Ιανουαρίου 2021, λίγο πριν από την έναρξη της αμερικανικής Capitol Riot στην Ουάσινγκτον, D.C., ο Rep. Mark Green είπε για την υποστήριξη των Ρεπουμπλικάνων για τον τότε πρόεδρο Donald Trump, ""Τα πράγματα που κάνουμε για τον Πορτοκαλί Ιησού"".","[-0.00934672 -0.00869583  0.01177452 ...  0.00950293  0.00857867
 -0.01357747]",0.0
92,92,Ένας τίτλος που μοιράζεται online τον Νοέμβριο του 2023 είναι πραγματικός και ισχυρίζεται με ακρίβεια ότι τα αμερικανικά καταστήματα προσελκύουν περισσότερες επιχειρήσεις αφού χαρακτηρίζονται ως ρατσιστές στο Yelp.,"[ 0.00085428 -0.02493653  0.00645749 ...  0.015602    0.00026524
 -0.0291504 ]",0.0
93,93,"Ο Αμερικανός τραγουδιστής-τραγουδοποιός Hank Williams Jr. είπε ότι ""δεν θα πιάστηκε νεκρός"" στη σκηνή με τον αστέρι της χώρας Garth Brooks.","[-0.02158825 -0.00955379  0.01269598 ... -0.00124511 -0.00299749
 -0.01263873]",4.0
94,94,Το Hamas.com είναι ένας ιστότοπος που λειτουργεί από την μαχητική ομάδα Χαμάς.,"[-0.02046482 -0.00678765 -0.01759949 ...  0.00114056  0.00657116
 -0.01818529]",0.0
95,95,"Η Fox News ανέφερε ότι ο πρώην δικηγόρος υπεράσπισης του προέδρου των ΗΠΑ Donald Trump Alina Habba διαθέτει δικηγορικό γραφείο με πέντε ομοσπονδιακές φορολογικές ενδείξεις συνολικού ύψους 1,7 εκατομμυρίων δολαρίων.","[-0.00262369  0.00905738  0.01101981 ... -0.01408488  0.01310039
 -0.01907301]",4.0
96,96,"Η ταινία της δεκαετίας του 1990 ""Shazaam"" πρωταγωνίστησε τον κωμικό Sinbad ως Genie.","[ 0.00685065 -0.04236104 -0.00094363 ... -0.00130315 -0.02760579
 -0.01493303]",0.0
97,97,Οι ερευνητές έχουν γενετικά τροποποιημένες γάτες έτσι ώστε να λάμπουν πράσινο κάτω από υπεριώδες φως.,"[ 0.00777863  0.00042241  0.01347111 ... -0.0076865  -0.00704815
 -0.00303051]",1.0
98,98,"Μια δημοσίευση στο Facebook ανέφερε με ακρίβεια ότι οι απαγωγές έλαβαν χώρα στο Kwik Trip Convenience Stores που αφορούσαν μια «αραβική γυναίκα», έναν συνεργό και ένα φορτηγό.","[-0.00661639 -0.0074063  -0.00243389 ...  0.00946549 -0.0135636
 -0.01932255]",0.0
99,99,Μια εικόνα που μοιράστηκε στα κοινωνικά μέσα ενημέρωσης το Νοέμβριο του 2023 έδειξε αυθεντικά τον ηθοποιό Sophia Loren κρατώντας μια εικόνα της ισραηλινής σημαίας.,"[-0.0142574   0.00046805  0.01336059 ...  0.01732098  0.00498158
 -0.03173548]",0.0
100,100,"Ο πρώην ηγέτης του Black Lives Matter, ο ηγέτης του Mark Fisher, ενέκρινε τον πρώην πρόεδρο των ΗΠΑ Donald Trump για τις προεδρικές εκλογές του 2024.","[-0.02392534 -0.03392724 -0.02404031 ... -0.0001458  -0.0002912
 -0.01147088]",1.0
101,101,"Το 2023, ο πρώην ποδοσφαιριστής της εθνικής ομάδας των ΗΠΑ, Megan Rapinoe, χρεοκόπησε.","[-0.00347579 -0.01460221  0.01121704 ...  0.01006491 -0.00079815
 -0.01473166]",4.0
102,102,"Ο Bill Maher είπε στον Whoopi Goldberg να εγκαταλείψει την παράστασή του, αφού «ξέσπασε σε ένα αντι-Ισραήλ rant».","[-0.02332971 -0.00431273 -0.00269706 ... -0.00461987 -0.01169045
 -0.01585601]",4.0
103,103,Μια μέρα στην Αφροδίτη είναι μεγαλύτερη από ένα χρόνο στην Αφροδίτη.,"[ 0.01634341 -0.00130757  0.00377081 ... -0.00867962 -0.00450376
 -0.02193695]",1.0
104,104,"Μια ανάρτηση στο Facebook ισχυρίζεται ότι η πληκτρολόγηση του συμβόλου ""@"" σε ένα σχόλιο και στη συνέχεια κάνοντας κλικ στη λέξη ""highlight"" θα αποκαλύψει τους φίλους και άλλους χρήστες που βλέπουν το προφίλ σας περισσότερο.","[-0.01983478  0.01355355  0.00365624 ... -0.00675668  0.00582253
 -0.02882138]",0.0
105,105,"Οι φωτογραφίες έδειξαν αυθεντικά τα Παλαιστινιακά παιδιά στη Γάζα που αγκαλιάζουν τις γάτες τους, αφού τα ανακάλυψαν ζωντανά στα ερείπια, αφού το Ισραήλ κατέστρεψε τα σπίτια τους κατά τη διάρκεια του πολέμου του Ισραήλ-Χάμας του 2023.","[-7.03011826e-03 -4.17372538e-03 -1.77644175e-02 ...  5.11607388e-03
 -6.54691976e-05 -1.93034783e-02]",0.0
106,106,Μια λειτουργία Apple iPhone AirDrop που ονομάζεται NamedRop αποτελεί απειλή για την ιδιωτική ζωή και την ασφάλεια των χρηστών.,"[-0.00660696 -0.00831144  0.00525409 ... -0.00974468 -0.00905485
 -0.01460027]",0.0
107,107,Ο Jason Aldean ξεκίνησε το δικό του μουσικό κανάλι αφού αντιμετώπισε την απαγόρευση από την τηλεοπτική τηλεόραση της χώρας λόγω του αμφιλεγόμενου βίντεο και πολιτικής του.,"[ 0.00157273 -0.01729363 -0.00015958 ... -0.00158397 -0.01706253
 -0.01049558]",4.0
108,108,Μια φωτογραφία δείχνει αυθεντικά μια καρέκλα σκι στη δεκαετία του 1960 χωρίς μια μπάρα ασφαλείας.,"[ 0.00628774 -0.00484815 -0.01885031 ...  0.01027084 -0.00786936
 -0.00525807]",1.0
109,109,Ο κωμικός Ben Stiller πέθανε στα τέλη Νοεμβρίου του 2023.,"[-0.00987339 -0.01295097  0.00181044 ...  0.00989851  0.00665763
 -0.02756007]",0.0
110,110,"Ο ηθοποιός ""Star Trek"" William Shatner είπε για την εποχή του στο διάστημα: ""Πέρυσι, είχα μια εμπειρία που αλλάζει τη ζωή σε ηλικία 90 ετών. Πήγα στο διάστημα, μετά από δεκαετίες παίζοντας έναν εικονικό χαρακτήρα επιστημονικής φαντασίας που εξερευνούσε το σύμπαν ... ""","[ 0.02628381 -0.02774037  0.00523249 ...  0.01805617 -0.02578516
 -0.025982  ]",1.0
111,111,"Οι πυραμίδες είναι τόσο παλιές που ακόμη και ο βασιλιάς Tut θα μπορούσε να τους έχει καλέσει ""αρχαίους"".","[-0.00026486 -0.02284973 -0.00534705 ...  0.01582908 -0.01093551
  0.00825383]",1.0
112,112,"Ο ηθοποιός Jeff Daniels συμφώνησε να καταβληθεί μόνο 50.000 δολάρια σε συν-αστέρι στην ταινία κωμωδίας του 1994 ""Dumb and Dumber"" μαζί με τον συνάδελφό του Jim Carrey, ο οποίος αρχικά κέρδισε 7 εκατομμύρια δολάρια στην ταινία.","[ 0.00292674 -0.01990245 -0.00267162 ... -0.01822912 -0.0442164
 -0.00530838]",1.0
113,113,Ένα χρυσόψαρο που φυλάσσεται σε ένα σκοτεινό δωμάτιο θα γίνει τελικά λευκό.,"[ 0.02404252 -0.00227735 -0.00220849 ...  0.01995017 -0.0033611
 -0.01221145]",0.0
114,114,Τα βίντεο που διαδόθηκαν στο διαδίκτυο τον Νοέμβριο του 2023 έδειξαν αυθεντικά τον ακτιβιστή του κλίματος Greta Thunberg ζητώντας απαγόρευση δονητών.,"[ 0.0030722  -0.01563063  0.00983238 ... -0.00415064 -0.02227431
 -0.01720168]",0.0
115,115,Ένα κλιπ του Οκτωβρίου 2023 από την Fox News έδειξε μια σταδιακή σκηνή στην οποία ένας ηθοποιός έπαιξε έναν μαχητή της Χαμάς που συλλαμβάνεται από στρατιώτες του Ισραηλινού Στρατού.,"[-0.02020086 -0.02417287 -0.01557341 ...  0.00846181  0.01618953
 -0.01452469]",0.0
116,116,"Μετά την ανακοίνωση του Αύγουστο του 2022 ότι η Disney World θα αφαιρέσει το Κάστρο της Σταχτοπούτας μετά την 50ή επέτειο του πάρκου, οι εργαζόμενοι την απομάκρυναν όλη τη νύχτα το Νοέμβριο του 2023.","[-0.00643719 -0.02719337 -0.00793865 ...  0.01646584  0.01130271
  0.00092545]",4.0
117,117,"Η αλυσίδα εστιατορίων Fast-Food της Wendy σχεδιάζει να κλείσει, όπως υπαινίσσεται σε διαδικτυακές διαφημίσεις που εμφανίζονται στο Facebook και το Instagram στα τέλη του 2023.","[ 0.0049464  -0.01324414 -0.01321055 ...  0.00728024  0.00223814
 -0.03538038]",0.0
118,118,"Αναφέρθηκε με ακρίβεια ότι ο βραβευμένος με το βραβείο Grammy, Billie Eilish, αντικατέστησε την ηθοποιό Jenna Ortega της Emmy στην τηλεοπτική σειρά Netflix ""Τετάρτη"".","[-0.02970005 -0.0226374  -0.00077083 ... -0.01553521 -0.01732723
 -0.03059606]",0.0
119,119,"Τον Νοέμβριο του 2023, ο καναδικός τραγουδιστής Tate McRae είχε περισσότερους μηνιαίους ακροατές από την Beyoncé.","[-0.0229843  -0.02857013  0.01987089 ... -0.00314611 -0.00225984
 -0.00726681]",1.0
120,120,"Ο Διευθύνων Σύμβουλος της Target έκανε μια δημόσια δήλωση παραδέχοντας ότι η εταιρεία ""ξύπνησε πολύ"".","[-0.00470679 -0.01468126  0.00153012 ... -0.00494951 -0.01469438
 -0.01830238]",4.0
121,121,"Τον Νοέμβριο του 2023, ο Elon Musk ανακοίνωσε ότι απαγόρευε τη Disney από τη διαφήμιση στο X, πρώην γνωστό ως Twitter, επειδή η εταιρεία ήταν επίσης ""ξύπνησε"".","[-0.00481734 -0.01301701 -0.00243658 ...  0.02905512  0.00537888
 -0.01467205]",4.0
122,122,"Μια φωτογραφία που τραβήχτηκε στις 4 Φεβρουαρίου 1978, δείχνει τότε-U.S. Πρόεδρος Jimmy Carter Sledding στο Camp David, Maryland.","[-0.0245149  -0.01172424 -0.01113321 ...  0.01901575  0.00314788
 -0.02077599]",1.0
123,123,"Η Sheryl Underwood αφήνει τα καθήκοντά της στο talk show ""The Talk"", αφού δημιούργησε τη δική της σειρά κετολών για απώλεια βάρους.","[ 0.00143679 -0.01419806  0.02049379 ...  0.00827458 -0.01160531
 -0.03492695]",0.0
