,id,claim,text_embedding,label
91,91,"Αποκλειστικό πλάνο δείχνει την κόρη του Β. Ζελένσκι, Αλεξάντρα Ζελένσκαγια, να κλαίει ενώ κάνει αποκαλύψεις για τον πατέρα της και τον πόλεμο στην Ουκρανία.","[-0.0047749  -0.02075348 -0.02131366 ...  0.01412464 -0.00309935
 -0.0151383 ]",0
92,92,"Σε φωτογραφία που κυκλοφορεί στα μέσα κοινωνικής δικτύωσης εμφανίζονται στρατιωτικοί που δείχνουν την αποστροφή τους προς την Πρόεδρο της Ελληνικής Δημοκρατίας, Κατερίνα Σακελλαροπούλου.","[-0.0120276  -0.00019538 -0.00820331 ...  0.01062449 -0.01534938
 -0.01307178]",0
93,93,Η σύζυγος του Άλμπερτ Μπουρλά πέθανε ύστερα από επιπλοκές του εμβολιασμού της κατά της COVID-19.,"[ 0.00012945 -0.00866335  0.00581871 ... -0.02140579 -0.00322034
  0.00196535]",0
94,94,"Ο Ρώσος πρόεδρος Βλαντίμιρ Πούτιν δήλωσε στην ομιλία του κατά την ανάληψη προεδρίας της Ρωσίας το Μάιο του 2018 ότι ""οι μελλοντικές γενιές θα γεννηθούν χωρίς τις αλυσίδες των Rothschild, αυτό είναι το καλύτερο δώρο"".","[-0.01811264 -0.01906247 -0.01774327 ...  0.0077635   0.00716986
 -0.00869354]",0
95,95,"Βίντεο δείχνει κουτιά του Ερυθρού Σταυρού που περιέχουν χρήματα, τα οποία βρέθηκαν σε αποθήκη του Τάγματος Αζόφ, μετά από επίθεση Τσετσένων.","[-0.00064697 -0.02675838 -0.01233674 ... -0.01193172 -0.00109806
 -0.0184188 ]",0
96,96,Η κυβέρνηση δέχεται ομογενείς από την Ουκρανία μόνο με πιστοποιητικό εμβολιασμού.,"[ 0.00598758 -0.00297894 -0.00038743 ...  0.0247029   0.00931475
 -0.01218641]",0
97,97,"Στις 2 Μαρτίου του 2022, η Ρωσία ανακοίνωσε στην ΕΕ κ στην ΕΚΤ ότι θα συνδέσει την ισοτιμία του νομίσματός της απευθείας με την αξία του χρυσού.","[ 0.00744836 -0.02055487 -0.01325678 ...  0.01019903  0.00305612
 -0.01112681]",0
98,98,Φωτογραφία αποδεικνύει ότι ο Ρώσος αιχμάλωτος που έκανε δηλώσεις σε συνέντευξη τύπου κατά της εισβολής των ρωσικών δυνάμεων στην Ουκρανία είναι στην πραγματικότητα Ουκρανός στρατιωτικός.,"[-0.00935462 -0.02444691 -0.00968639 ...  0.01209335  0.01354403
 -0.02170168]",0
99,99,Η Ελλάδα έστειλε δύο ελικόπτερα για την ενίσχυση του Ουκρανικού στρατού στον πόλεμο με τη Ρωσία. ,"[ 0.00382089 -0.01234095 -0.00442351 ... -0.00012181  0.01021895
 -0.00898165]",0
100,100,Βίντεο δείχνει αερομαχίες ανάμεσα σε ρωσικά και ουκρανικά μαχητικά αεροσκάφη.,"[-0.01003643 -0.0226111  -0.00104573 ... -0.00419264  0.00458762
 -0.02169164]",0
101,101,"Η Ρωσία ανακοίνωσε στοχοποίηση της Ελλάδας με πυρηνικά, επειδή έστειλε όπλα στην Ουκρανία.","[-0.00121246 -0.02488813 -0.01088305 ...  0.0129665   0.00898213
 -0.00705604]",0
102,102,Στα πλάνα διακρίνονται Ουκρανοί πολίτες οι οποίοι προσπαθούν να βρουν καταφύγιο στο μετρό του Κιέβου.,"[-0.00098758 -0.0086365   0.00454905 ...  0.01558717 -0.01351334
  0.00067943]",0
103,103,"Η Ουκρανία δεν έχει καταχωρήσει επίσημα τα σύνορα της στον ΟΗΕ, επομένως παραμένει επαρχία της ΕΣΣΔ και κατ' επέκταση της Ρωσίας.","[ 0.0150352  -0.00834162 -0.00993261 ...  0.00714362  0.00982485
  0.00074954]",0
104,104,Ο Πούτιν είχε μαγνητοσκοπήσει την κήρυξη πολέμου στην Ουκρανία από τη Δευτέρα 21 Φεβρουαρίου του 2022 και αυτό αποδεικνύεται από τα μεταδεδομένα του αρχείου.,"[-0.01357466 -0.02712339 -0.00023175 ...  0.02611209  0.01065099
 -0.0045184 ]",0
105,105,"Βίντεο που κυκλοφορεί στα μέσα κοινωνικής δικτύωσης δείχνει την αιγυπτιακή ταινία «L' ALTRA PAR», που διαρκεί μόλις 2.5 λεπτά και κέρδισε το βραβείο καλύτερης ταινίας μικρού μήκους στο Φεστιβάλ Βενετίας.","[ 0.0003344   0.00371642  0.00890081 ... -0.0001643  -0.02877485
 -0.02532081]",0
106,106,Ο Σκλαβενίτης έστειλε βαν γεμάτο τρόφιμα και είδη πρώτης ανάγκης στην ηλικιωμένη που εμπλέκεται σε περιστατικό κλοπής από σούπερ μάρκετ στο Ίλιον.,"[-0.00081966 -0.02112094 -0.01145543 ...  0.0013278  -0.01872522
 -0.00759335]",0
107,107,Ο Βόσνιος δικηγόρος Mirnes Ajanović κατάφερε μέσω μήνυσης που υπέβαλε εναντίον της κυβέρνησης της Βοσνίας-Ερζεγοβίνης να αποτρέψει την εφαρμογή νομοθεσίας για τη χρήση πιστοποιητικών για την COVID-19 στη χώρα.,"[ 0.00263259 -0.00398719 -0.0022756  ... -0.00308575 -0.0064421
 -0.02429479]",0
108,108,Αποκαλύφθηκε σε έγγραφο του FDA ότι τα PCR τεστ για COVID-19 έβγαιναν ως τώρα θετικά στη γρίπη και σε κοινά κρυολογήματα.,"[-0.00580785  0.01440082 -0.01011093 ...  0.00327516 -0.0076294
 -0.0019354 ]",0
109,109,"Σύμφωνα με τον πρωθυπουργό Κυριάκο Μητσοτάκη, η συνταγογράφηση τεστ PCR στην Ευρώπη δεν είναι ο κανόνας.","[ 0.00465484  0.00885288 -0.00752752 ... -0.00741815 -0.00295793
 -0.0172554 ]",0
110,110,"Οι Πακιστανοί που συγκεντρώθηκαν στο σύνταγμα για να γιορτάσουν την αλλαγή του χρόνου, είδαν από κοντά τη συναυλία του Σάκη Ρουβά.","[ 0.02026487 -0.01424376  0.00047454 ...  0.01972111 -0.01510581
 -0.0049999 ]",0
111,111,Η NASA προσλαμβάνει ιερείς και θεολόγους για να προετοιμάσουν τους ανθρώπους για ενδεχόμενη επαφή με εξωγήινους.,"[ 0.01475477 -0.01443972 -0.01325829 ... -0.00412845 -0.0053427
 -0.02420622]",0
112,112,"Ο Γερμανός χημικός Andreas Noack πέθανε μετά από θανάσιμη επίθεση που δέχτηκε επειδή αποκάλυψε την ύπαρξη γραφενίου στα εμβόλια. Ο ίδιος είχε στοχοποιηθεί και είχε δεχτεί επίθεση στο παρελθόν από εισβολή της Γερμανικής αστυνομίας στο σπίτι του, λόγω των δημοσιεύσεων του για την πανδημία.","[-0.00232208  0.00073466  0.01143637 ...  0.00227236 -0.00451819
 -0.01471811]",0
113,113,"Στις 7 Δεκεμβρίου σημειώθηκε επί της οδού Γρηγορίου Λαμπράκη στον Πειραιά ατύχημα στο οποίο ενεπλάκη συρμός του τραμ, ο οποίος προσέκρουσε μετωπικά με Ι.Χ.","[ 0.0109487   0.01179447 -0.02249208 ... -0.01073726  0.00966684
 -0.01457624]",0
114,114,"Στο Ισραήλ, τα νέα κρούσματα της COVID-19 έφτασαν τα 10,000 παρ'ότι άπαντες είναι εμβολιασμένοι.","[ 0.00787578 -0.01680509 -0.00625373 ... -0.00055326 -0.00194164
 -0.02276653]",0
115,115,"Ο δικαστής του Ευρωπαϊκού Δικαστηρίου Δικαιωμάτων του Ανθρώπου, Γιάννης Κτιστάκις, ζήτησε, σε ομιλία του σε διαδικτυακό πάνελ, να αναγνωριστούν σύλλογοι στη Θράκη ως «τουρκικοί».","[ 0.00421162  0.00238185  0.01432085 ... -0.00448601  0.00275871
 -0.01789114]",0
116,116,Τα δύο εικονιζόμενα αγόρια πέθαναν λόγω του εμβολιασμού τους κατά της COVID-19.,"[ 0.0083257  -0.01001351 -0.00751328 ...  0.00421323 -0.00444625
 -0.01308684]",0
117,117,"Σύμφωνα με την Κοινή Υπουργική Απόφαση (ΚΥΑ) Αριθμ. Γ.Π.οικ. 70413/2021 (ΦΕΚ 5300/Β/16-11-2021), θα δίνουν ψηφιακά πιστοποιητικά εμβολιασμού στους μετανάστες χωρίς να προϋποτίθεται ότι έχουν εμβολιαστεί.","[ 0.00143041 -0.00319517 -0.00120777 ... -0.0161406   0.0105886
 -0.01929826]",0
118,118,"Ο Γαλλικός θεσμός υγείας HAS, σύστησε την απαγόρευση του εμβολίου της Moderna στα άτομα κάτω των 30 ετών, μετά από συνεχή περιστατικά θανάτων και καρδιακών προβλημάτων.","[-0.00782522 -0.00341258 -0.0032275  ...  0.01225411  0.00808498
 -0.00999421]",0
119,119,Επίσημο έγγραφο της φαρμακευτικής υπηρεσίας HPRA της Ιρλανδίας περιλαμβάνει τον ξαφνικό θάνατο ως παρενέργεια των εμβολίων κατά της COVID-19.,"[ 0.00924763  0.00067873  0.00545917 ...  0.00474455  0.0013754
 -0.00688514]",0
120,120,"Αρχίζει σταδιακά η επιστροφή των ανεμβολίαστων υγειονομικών που τέθηκαν σε αναστολή καθηκόντων στα νοσοκομεία, σύμφωνα με εγκύκλιο της 5ης ΥΠΕ.","[-0.00548579 -0.01206611  0.00802878 ...  0.00806811  0.00666553
 -0.00961487]",0
121,121,"Η Ιερά Σύνοδος, μέσω της εγκυκλίου που κοινοποίησε, καθιστά σαφές πως οι ανεμβολίαστοι θα εισέρχονται στους ιερούς ναούς εφόσον έχουν υποβληθεί σε μοριακό ή rapid τεστ για την COVID-19.","[ 0.01069048 -0.01846956 -0.01302882 ... -0.00937311  0.00423865
 -0.01686237]",0
122,122,Τα πλάνα αποδεικνύουν ότι ο κ. Βασιλακόπουλος συμμετείχε σε εκπομπή της Αννίτας Πάνια. ,"[ 0.00651178 -0.02022684  0.00135758 ...  0.00072508 -0.00240546
 -0.00696076]",0
123,123,Ένας εμβολιασμένος πιλότος της αμερικανικής αεροπορικής εταιρείας Delta Air Lines πέθανε κατά την διάρκεια πτήσης και το αεροπλάνο του πραγματοποίησε αναγκαστική προσγείωση.,"[-0.01648486 -0.01096349 -0.0085     ...  0.00830847 -0.02451594
 -0.01818882]",0
124,124,"Στον Καναδά ενσωματώθηκαν γηροκομεία με ορφανοτροφεία, κίνηση που είχε ως στόχο τη παροχή φροντίδας σε ορφανά παιδιά και συντροφιάς σε ηλικιωμένους.","[ 0.01886364 -0.0174549  -0.00350507 ...  0.01432885 -0.0176964
 -0.01308111]",0
125,125,Η πλειοψηφία των νοσηλευομένων σε κλινικές και μονάδες εντατικής θεραπείας των νοσοκομείων Α.Χ.Ε.Π.Α και Ιπποκράτειο είναι εμβολιασμένοι.,"[ 0.00709204  0.01163976  0.00976324 ... -0.01019731 -0.0034926
 -0.03106607]",0
126,126,Οι Ζουλού στη Νότια Αφρική επαναστατούν κατά του υποχρεωτικού εμβολιασμού για την COVID-19.,"[-0.01304173 -0.02605742  0.00152121 ...  0.0033548   0.01006113
 -0.00629309]",0
127,127,"Στο Νοσοκομείο Αλεξάνδρα, στο Μητέρα και στο Νοσοκομείο Παίδων υπάρχει η δυνατότητα να γίνει κάποιος εθελοντής αγκαλιάς σε εγκαταλελειμμένα βρέφη.","[ 0.00635487 -0.01058156  0.00320379 ... -0.00320708 -0.00688526
 -0.0170122 ]",0
128,128,"Το εκκλησάκι του Προφήτη Ηλία που κατέρρευσε μετά τον ισχυρό σεισμό που σημειώθηκε στην Κρήτη στις 27 Σεπτεμβρίου, ήταν ο πρώτος ναός που λειτούργησε ως εμβολιαστικό κέντρο.","[ 0.00327968 -0.01715474 -0.02701183 ...  0.0006579  -0.00393102
 -0.01884791]",0
