,id,claim,text_embedding,label
98,167,"(...), εντάξαμε τα προγράμματα σεξουαλικής αγωγής στα σχολεία, (...)","[ 0.00383165 -0.02848113 -0.00679787 ... -0.01861184 -0.00471065
 -0.02470718]",0.0
99,145,"«Ο κόσμος δεν ήταν ποτέ σε καλύτερη θέση για να βάλει τέλος στην πανδημία της COVID-19, δήλωσε ο επικεφαλής του ΠΟΥ - Οι θάνατοι από κορωνοϊό την περασμένη εβδομάδα ήταν οι λιγότεροι από τον Μάρτιο του 2020»","[ 0.01122794 -0.00080422  0.00061369 ... -0.00935766  0.00613765
 -0.01825398]",0.0
100,104,Νότης Μηταράκης: «Βρήκαμε 95.000 άτομα και τώρα έχουμε κάτω από 5.000 στα νησιά»,"[ 0.00290483 -0.00537523  0.01002425 ... -0.01147667 -0.02270695
 -0.01710477]",2.0
101,163,"Έσπασε ρεκόρ η θερμοκρασία του Μαρτίου, ανησυχητικές διαπιστώσεις","[ 0.00373761 -0.01411478 -0.00587245 ... -0.00473974 -0.01761409
 -0.02042138]",0.0
102,177,Για κακοκαιρία Daniel: «Πρέπει να περιμένουμε κάτι τέτοιο ξανά σε 18.000 χρόνια»,"[ 0.00360784 -0.00949968  0.00124249 ...  0.0044468  -0.01393372
 -0.01524798]",0.0
103,182,"Oι εμβολιασμοί πρέπει να συνεχιστούν, καθώς η κάλυψη ακόμα και σε πλούσιες χώρες παραμένει χαμηλή, με το 30% του υγειονομικού προσωπικού και το 20% των ηλικιωμένων να παραμένει ανεμβολίαστο. ","[ 0.00725206 -0.01706135  0.00900934 ...  0.00337686 -0.00907491
 -0.01249767]",1.0
104,13,"""Ν. Κοτζιάς: '""Η Ελληνική Κυβέρνηση συμφώνησε με ΕΕ να μεταφέρονται πρόσφυγες από Λιβύη σε ελληνικά λιμάνια'""""","[ 0.01028644 -0.01875687  0.00643389 ... -0.00680358 -0.00878823
 -0.03141711]",1.0
105,165,Ο φράχτης υπήρχε όταν ανέλαβα το 2015. Τώρα θα γίνει η επέκτασή του,"[-0.00307461 -0.00540734 -0.007003   ...  0.00645299  0.00901117
 -0.00307461]",0.0
106,152,Τουλάχιστον 17 εκατομμύρια Ευρωπαίοι αντιμετώπισαν προβλήματα που οφείλονται στη μακρά Covid (long Covid) τα έτη 2020 και 2021,"[ 0.00535647 -0.01459406  0.0125356  ...  0.00041225 -0.00864173
 -0.03102354]",1.0
107,181,Δεκαπλασιάστηκε η ισχύς των ΑΠΕ που τίθενται σε λειτουργία κάθε χρόνο στην Ελλάδα,"[-0.00092125  0.00361358 -0.00217529 ... -0.01318162  0.01170762
 -0.02655805]",1.0
108,107,Νάσος Ηλιόπουλος: «Την περίοδο 2015-2019 η εγκληματικότητα στην Ελλάδα μειώθηκε και βρισκόταν κάτω από τους ευρωπαϊκούς μέσους όρους». ,"[-0.0003944  -0.01945102 -0.00231863 ... -0.00129657  0.0031634
 -0.01934644]",0.0
109,85,Ο επικεφαλής της Ιντερπόλ Γιούργκεν Στοκ προειδοποίησε σήμερα ότι αναμένει “δραματική” αύξηση της εγκληματικότητας κατά την διανομή των εμβολίων κατά του κορονοϊού,"[-0.00305051  0.0028863  -0.00892469 ... -0.01875674  0.00562025
 -0.00602992]",1.0
110,164,"""'""Καταφέραμε και είμαστε 7οι στον κόσμο σε παραγωγή καθαρής ενέργειας'"" ""","[ 0.03385006 -0.01352184 -0.003939   ...  0.00159119 -0.01502859
 -0.02842054]",1.0
111,133,"'Υπερμεγέθεις τάξεις και υγειονομικά ανοχύρωτα σχολεία, δήθεν πρωτόκολλα και παραβιάσεις των οδηγιών του ΕΟΔΥ, υψηλά ποσοστά νόσησης του μαθητικού πληθυσμού και κλειστά σχολεία για διάστημα-ρεκόρ στην Ευρωπαϊκή Ένωση''. ","[ 0.02116611 -0.00735286 -0.00414264 ... -0.02578828 -0.01052977
 -0.0196609 ]",1.0
112,158,"«Εάν ο [παγετώνας] Thwaites διαλυθεί, οι επιστήμονες εκτιμούν ότι θα μπορούσε να αυξήσει τη στάθμη της θάλασσας κατά περισσότερο από ένα μέτρο - αρκετά για να βυθίσει τμήματα παράκτιων πόλεων παγκοσμίως, από το Τόκιο έως το Ντουμπάι και το Μαϊάμι, γράφει η Fast Company» ","[ 0.00500453 -0.00824196 -0.00249544 ... -0.00648849 -0.01457352
 -0.00486808]",0.0
113,172,Οι μισοί νόμιμοι μετανάστες είναι αλβανικής καταγωγής και οι άλλοι μισοί Ευρωπαίοι πολίτες.,"[ 0.00582261 -0.01938913  0.00522241 ... -0.00540508 -0.00722199
 -0.00921179]",0.0
114,184,Έκθεση κατατάσσει την Τουρκία στην πρώτη θέση στην Ευρώπη για το οργανωμένο έγκλημα,"[ 0.0071282  -0.02433351 -0.00854082 ...  0.02536206 -0.00398398
 -0.01917778]",1.0
115,170,"«Στο περιβάλλον, έχουμε μια μεγάλη επιτυχία στον Δήμο Φυλής την έγκριση της επένδυσης της Ανάπλασης της Χωματερής και τη δημιουργία Πάρκου Ανανεώσιμων Πηγών Ενέργειας» ","[ 0.01840623  0.0036032  -0.01240957 ... -0.01905662 -0.01723551
 -0.02467605]",0.0
116,128,"«Περάσαμε σχεδόν 1,5 χρόνο καραντίνας λόγω κοροναϊού. Σε αυτό το διάστημα αυξήθηκαν τα κρούσματα ενδοοικογενειακής βίας. Στον τομέα αυτό η ΕΛΑΣ επιδιώκει να αναπτύξει στενή σχέση με την αυτοδιοίκηση». ","[ 0.00789598 -0.00923128 -0.00092313 ...  0.00749403 -0.0125014
 -0.02218232]",1.0
117,129,"«Με την συμφωνία στο Eurogroup για τη μονιμοποίηση του νησιωτικού Φ.Π.Α. στα 5 νησιά του Αιγαίου που επηρεάζονται από την μεταναστευτική κρίση, δίνεται επιτέλους μια οριστική λύση σε ένα σημαντικό ζήτημα που είχε προκαλέσει η απόφαση της προηγούμενης κυβέρνησης ΣΥΡΙΖΑ/ΑΝΕΛ να τον καταργήσει. […] Η Κυβέρνηση εκπληρώνει με συνέπεια και αποτελεσματικότητα τις δεσμεύσεις της προς τις νησιωτικές κοινωνίες». ","[ 0.00287886 -0.01362409 -0.00081168 ... -0.00812584 -0.00993232
 -0.02222947]",0.0
118,8,"""'""[Το πρώτο τρίμηνο του] 2020 [έχουμε] μείωση διαμενόντων στα ΚΥΤ κατά 5,3%'""""","[ 0.0015726  -0.00865219  0.02047093 ...  0.01926212 -0.01251512
 -0.0108333 ]",1.0
119,80,"«Μετά το Φεβρουάριο και το Μάρτιο του 2020, όταν δεκάδες χιλιάδες μετανάστες σπρώχθηκαν στα ελληνικά σύνορα από την Τουρκία για να ασκήσουν πίεση στην ΕΕ, η Τουρκία δεν είναι σε θέση να μας υπαγορεύσει ή να μας δώσει μαθήματα","[ 0.00170534 -0.03200835 -0.00963202 ...  0.01205126  0.00400104
 -0.02389717]",0.0
120,179,"«Στην περιοχή της νότιας Σιβηρίας αποκαλύφθηκαν εδάφη μετά το λιώσιμο των πάγων. Είναι πιθανό, παλαιοί ιοί που είχαν καταψυχθεί και ήταν εγκλωβισμένοι μέσα στους αιώνιους παγετώνες, να απελευθερωθούν. Είτε με τον αέρα, είτε με τα πουλιά ή με άλλο τρόπο μπορεί να μεταφερθούν σε γειτονικές περιοχές».","[ 0.01396836 -0.02408843 -0.00165367 ...  0.01404825 -0.01775007
  0.00092129]",0.0
121,175,Κυριάκος Βελόπουλος: Η πράσινη ενέργεια δεν αποθηκεύεται ,"[ 0.02395411 -0.0188377   0.01288793 ... -0.00204947 -0.01403137
 -0.01510375]",0.0
122,99,Νότης Μηταράκης: «Οι κατηγορίες που απευθύνονται στην Ελλάδα [για επαναπροωθήσεις μεταναστών] είναι παντελώς αβάσιμες»,"[ 0.00697018 -0.00662037  0.00834996 ... -0.01522298 -0.01270309
 -0.01965383]",0.0
123,162,Οι ροές των τελευταίων δύο ετών είναι οι χαμηλότερες της δεκαετίας,"[-0.00321679 -0.00588859  0.01460849 ...  0.02016476  0.00451281
 -0.00017353]",1.0
124,185,Σε ιδιαιτέρως αυξημένα επίπεδα κινήθηκαν οι αφίξεις προσφύγων και μεταναστών τον Οκτώβριο,"[ 0.00183621 -0.01468967 -0.00651928 ... -0.00529077 -0.0055332
 -0.01066672]",1.0
125,155,«Εκτιμάται ότι παγκοσμίως το 13% του ενήλικου πληθυσμού είναι παχύσαρκο».  ,"[ 0.01391709 -0.00142095 -0.00621604 ... -0.00907437 -0.00799017
 -0.01973888]",0.0
126,156,Τραυματισμός φωτορεπόρτερ από κρότου λάμψης στη διαμαρτυρία για τα Τέμπη,"[-0.00114186  0.00985374 -0.00637136 ...  0.00310091 -0.00434026
 -0.0230305 ]",0.0
127,132,"«Ήταν χαρά μου να συναντηθούμε σήμερα, σε ένα τελείως διαφορετικό περιβάλλον σε σχέση με την πρώτη μας συνάντηση τον Ιανουάριο του 2020. Η Ελλάδα ήταν σε θέση να αντιμετωπίσει τον αντίκτυπο της μεταναστευτικής κρίσης κατά τους τελευταίους μήνες, μειώνοντας τις πρωτογενείς ροές προς την ΕΕ [...]». ","[ 0.00110033 -0.02209832 -0.01204903 ... -0.00161529 -0.00026816
 -0.00378747]",0.0
128,6,«Ο αριθμός (των μεταναστών) (στη Λέσβο) έχει τριπλασιαστεί από το Σεπτέμβριο (του 2019)» (η δήλωση είναι του Φεβρουαρίου 2020),"[ 0.00214832  0.00063279  0.0043128  ... -0.01957721 -0.00954954
 -0.03584633]",0.0
129,159,Τι προκάλεσε την κακοκαιρία «Μπάρμπαρα»; Συνδέεται με την κλιματική κρίση; Καθηγητής απαντά,"[ 0.0058521  -0.01589095  0.00126154 ... -0.02124143 -0.02685945
 -0.0070894 ]",0.0
130,171,Γαλλικός Τύπος: Πώς η Ελλάδα τα καταφέρνει καλύτερα στο μεταναστευτικό,"[ 0.02094051  0.00131857  0.02240178 ...  0.00246426 -0.00486981
 -0.01844852]",0.0
131,103,Konstantinos Moutzouris expressed certainty the camps would not be built,"[ 0.00515936 -0.00649511  0.0048154  ...  0.00036566  0.00691254
 -0.03665314]",2.0
132,148,Τον Ιανουάριο (του 2023) θα τεθεί σε δημόσια διαβούλευση ο Νέος Κώδικας Μετανάστευσης,"[-0.00166766 -0.00092702  0.00770394 ... -0.00383235  0.00378657
 -0.01708209]",0.0
133,174,Εντός του 2023 ήρθαν παράνομα στην Ελλάδα περίπου 34 χιλιάδες',"[ 0.01857418 -0.01575213 -0.01108294 ...  0.00232498  0.00759386
 -0.01629089]",1.0
134,23,"""Ερντογάν: '""[Στην Ελλάδα, στα σύνορα] ανοίγουν πυρ εναντίον αθώων ανθρώπων'""""","[-0.01106466 -0.02352319 -0.01970001 ... -0.00670716  0.00885439
 -0.00289891]",0.0
135,111,"Νότης Μηταράκης: «Παράνομες ροές μεταναστών που προσπαθούν να παραβιάσουν τα εθνικά σύνορα, με τη βοήθεια και τη διευκόλυνση των εγκληματικών δικτύων λαθροδιακίνησης, πρέπει να αποτραπούν. Αυτό δεν είναι μόνο ένα κυριαρχικό δικαίωμα ή επιλογή ενός έθνους, αλλά μία υποχρέωση που προκύπτει από το Διεθνές και Ευρωπαϊκό Δίκαιο».","[ 0.01221365 -0.00561328  0.01083172 ...  0.00906153 -0.01959711
 -0.02396665]",0.0
136,166,"""'""Το σημαντικότερο για το ΜέΡΑ25-Συμμαχία για τη Ρήξη αλλά κυρίως για την ενημέρωση των πολιτών, ήταν ότι καταφέραμε να εισάγουμε [σ.σ στο debate της 10ης Μαΐου 2023]  ως μία από τις έξι θεματικές το Περιβάλλον και την Κλιματική καταστροφή, ένα θέμα που δεν υπήρχε στις προτεραιότητες των υπολοίπων κομμάτων,...'""""","[-0.00117215  0.00510581 -0.00684749 ... -0.00135758 -0.02691314
 -0.02913824]",2.0
137,176,Το παραμύθι της κλιματικής αλλαγής ,"[ 0.00959683 -0.0063597   0.00300637 ...  0.00107359 -0.00424198
 -0.03658055]",0.0
138,169,Η ενέργεια από ΑΠΕ δεν αποθηκεύεται,"[ 0.01378824 -0.01810856  0.00262633 ... -0.00031167 -0.01373572
 -0.03855455]",1.0
